1.1487 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
834.9855 	DATA 	Mouse: Left button down, pos=(888,139)
834.9998 	EXP 	slider: markerPos = 1.75
835.0124 	EXP 	slider: markerPos = 1.75
835.0288 	EXP 	slider: markerPos = 1.75
835.0456 	EXP 	slider: markerPos = 1.75
835.0624 	EXP 	slider: markerPos = 1.75
835.0646 	DATA 	Mouse:  Left button up, pos=(888,139)
835.0789 	EXP 	slider: markerPos = 1.75
835.1309 	EXP 	New trial (rep=0, index=52): {'item_no': 74, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '14cs', 'file_path': 'images/pointed_maps_images/14cs.jpeg'}
835.1528 	DATA 	Keypress: space
835.1628 	EXP 	sentence_text: autoDraw = False
835.1628 	EXP 	image: autoDraw = False
835.1628 	EXP 	question_text: autoDraw = False
835.1628 	EXP 	slider: autoDraw = False
835.1628 	EXP 	trial_counter_text: autoDraw = False
835.1628 	EXP 	spacebar_text: autoDraw = False
835.1628 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
835.1628 	EXP 	image: image = 'images/pointed_maps_images/14cs.jpeg'
835.1628 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
835.1628 	EXP 	slider: markerPos = None
835.1628 	EXP 	slider: markerPos = None
835.1628 	EXP 	trial_counter_text: height = 0.025
835.1628 	EXP 	trial_counter_text: height = 0.025
835.1628 	EXP 	trial_counter_text: height = 0.025
835.1628 	EXP 	trial_counter_text: text = 'Trial 53 of 80'
835.1628 	EXP 	sentence_text: autoDraw = True
835.1628 	EXP 	image: autoDraw = True
835.1628 	EXP 	question_text: autoDraw = True
835.1628 	EXP 	slider: autoDraw = True
835.1628 	EXP 	trial_counter_text: autoDraw = True
835.1628 	EXP 	spacebar_text: autoDraw = True
835.1649 	DATA 	Mouse: Left button down, pos=(893,139)
835.1745 	EXP 	slider: markerPos = 1.7604166666666667
835.1852 	EXP 	slider: markerPos = 1.7604166666666667
835.1955 	EXP 	slider: markerPos = 1.7604166666666667
835.2123 	EXP 	slider: markerPos = 1.7604166666666667
835.2292 	EXP 	slider: markerPos = 1.7604166666666667
835.2457 	EXP 	slider: markerPos = 1.7604166666666667
835.2625 	EXP 	slider: markerPos = 1.7604166666666667
835.2652 	DATA 	Mouse:  Left button up, pos=(893,139)
835.2791 	EXP 	slider: markerPos = 1.7604166666666667
835.3066 	DATA 	Keypress: space
835.3148 	EXP 	New trial (rep=0, index=53): {'item_no': 21, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '1cn', 'file_path': 'images/pointed_maps_images/1cn.jpeg'}
835.3377 	EXP 	sentence_text: autoDraw = False
835.3377 	EXP 	image: autoDraw = False
835.3377 	EXP 	question_text: autoDraw = False
835.3377 	EXP 	slider: autoDraw = False
835.3377 	EXP 	trial_counter_text: autoDraw = False
835.3377 	EXP 	spacebar_text: autoDraw = False
835.3377 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
835.3377 	EXP 	image: image = 'images/pointed_maps_images/1cn.jpeg'
835.3377 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
835.3377 	EXP 	slider: markerPos = None
835.3377 	EXP 	slider: markerPos = None
835.3377 	EXP 	trial_counter_text: height = 0.025
835.3377 	EXP 	trial_counter_text: height = 0.025
835.3377 	EXP 	trial_counter_text: height = 0.025
835.3377 	EXP 	trial_counter_text: text = 'Trial 54 of 80'
835.3377 	EXP 	sentence_text: autoDraw = True
835.3377 	EXP 	image: autoDraw = True
835.3377 	EXP 	question_text: autoDraw = True
835.3377 	EXP 	slider: autoDraw = True
835.3377 	EXP 	trial_counter_text: autoDraw = True
835.3377 	EXP 	spacebar_text: autoDraw = True
835.4148 	DATA 	Mouse: Left button down, pos=(907,139)
835.4290 	EXP 	slider: markerPos = 1.7895833333333333
835.4456 	EXP 	slider: markerPos = 1.7895833333333333
835.4625 	EXP 	slider: markerPos = 1.7895833333333333
835.4790 	EXP 	slider: markerPos = 1.7895833333333333
835.4842 	DATA 	Keypress: space
835.4959 	EXP 	slider: markerPos = 1.7895833333333333
835.5040 	DATA 	Mouse:  Left button up, pos=(907,139)
835.5123 	EXP 	slider: markerPos = 1.7895833333333333
835.5287 	EXP 	slider: markerPos = 1.7895833333333333
835.5814 	DATA 	Mouse: Left button down, pos=(907,139)
835.5958 	EXP 	slider: markerPos = 1.7895833333333333
835.6124 	EXP 	slider: markerPos = 1.7895833333333333
835.6288 	EXP 	slider: markerPos = 1.7854166666666667
835.6463 	EXP 	slider: markerPos = 1.7854166666666667
835.6623 	EXP 	slider: markerPos = 1.7854166666666667
835.6736 	DATA 	Keypress: space
835.6742 	DATA 	Mouse:  Left button up, pos=(905,139)
835.6806 	EXP 	slider: markerPos = 1.7854166666666667
835.6825 	EXP 	New trial (rep=0, index=54): {'item_no': 7, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '7is', 'file_path': 'images/pointed_maps_images/7is.jpeg'}
835.7056 	EXP 	sentence_text: autoDraw = False
835.7056 	EXP 	image: autoDraw = False
835.7056 	EXP 	question_text: autoDraw = False
835.7056 	EXP 	slider: autoDraw = False
835.7056 	EXP 	trial_counter_text: autoDraw = False
835.7056 	EXP 	spacebar_text: autoDraw = False
835.7056 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
835.7056 	EXP 	image: image = 'images/pointed_maps_images/7is.jpeg'
835.7056 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
835.7056 	EXP 	slider: markerPos = None
835.7056 	EXP 	slider: markerPos = None
835.7056 	EXP 	trial_counter_text: height = 0.025
835.7056 	EXP 	trial_counter_text: height = 0.025
835.7056 	EXP 	trial_counter_text: height = 0.025
835.7056 	EXP 	trial_counter_text: text = 'Trial 55 of 80'
835.7056 	EXP 	sentence_text: autoDraw = True
835.7056 	EXP 	image: autoDraw = True
835.7056 	EXP 	question_text: autoDraw = True
835.7056 	EXP 	slider: autoDraw = True
835.7056 	EXP 	trial_counter_text: autoDraw = True
835.7056 	EXP 	spacebar_text: autoDraw = True
835.7821 	DATA 	Mouse: Left button down, pos=(893,139)
835.7956 	EXP 	slider: markerPos = 1.7604166666666667
835.8122 	EXP 	slider: markerPos = 1.7604166666666667
835.8172 	DATA 	Keypress: space
835.8289 	EXP 	slider: markerPos = 1.7604166666666667
835.8452 	EXP 	slider: markerPos = 1.7604166666666667
835.8524 	DATA 	Mouse:  Left button up, pos=(893,139)
835.8621 	EXP 	slider: markerPos = 1.7604166666666667
835.8788 	EXP 	slider: markerPos = 1.7604166666666667
835.9885 	DATA 	Keypress: space
835.9976 	EXP 	New trial (rep=0, index=55): {'item_no': 43, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '3cs', 'file_path': 'images/pointed_maps_images/3cs.jpeg'}
836.0237 	EXP 	sentence_text: autoDraw = False
836.0237 	EXP 	image: autoDraw = False
836.0237 	EXP 	question_text: autoDraw = False
836.0237 	EXP 	slider: autoDraw = False
836.0237 	EXP 	trial_counter_text: autoDraw = False
836.0237 	EXP 	spacebar_text: autoDraw = False
836.0237 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
836.0237 	EXP 	image: image = 'images/pointed_maps_images/3cs.jpeg'
836.0237 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
836.0237 	EXP 	slider: markerPos = None
836.0237 	EXP 	slider: markerPos = None
836.0237 	EXP 	trial_counter_text: height = 0.025
836.0237 	EXP 	trial_counter_text: height = 0.025
836.0237 	EXP 	trial_counter_text: height = 0.025
836.0237 	EXP 	trial_counter_text: text = 'Trial 56 of 80'
836.0237 	EXP 	sentence_text: autoDraw = True
836.0237 	EXP 	image: autoDraw = True
836.0237 	EXP 	question_text: autoDraw = True
836.0237 	EXP 	slider: autoDraw = True
836.0237 	EXP 	trial_counter_text: autoDraw = True
836.0237 	EXP 	spacebar_text: autoDraw = True
836.1484 	DATA 	Mouse: Left button down, pos=(878,139)
836.1577 	DATA 	Keypress: space
836.1637 	EXP 	slider: markerPos = 1.7291666666666665
836.1789 	EXP 	slider: markerPos = 1.7291666666666665
836.1953 	EXP 	slider: markerPos = 1.7291666666666665
836.2121 	EXP 	slider: markerPos = 1.7291666666666665
836.2285 	EXP 	slider: markerPos = 1.7291666666666665
836.2355 	DATA 	Mouse:  Left button up, pos=(878,139)
836.2457 	EXP 	slider: markerPos = 1.7291666666666665
836.2625 	EXP 	slider: markerPos = 1.7291666666666665
836.3303 	EXP 	New trial (rep=0, index=56): {'item_no': 15, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '15is', 'file_path': 'images/pointed_maps_images/15is.jpeg'}
836.3476 	DATA 	Keypress: space
836.3485 	DATA 	Mouse: Left button down, pos=(874,139)
836.3606 	EXP 	sentence_text: autoDraw = False
836.3606 	EXP 	image: autoDraw = False
836.3606 	EXP 	question_text: autoDraw = False
836.3606 	EXP 	slider: autoDraw = False
836.3606 	EXP 	trial_counter_text: autoDraw = False
836.3606 	EXP 	spacebar_text: autoDraw = False
836.3606 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
836.3606 	EXP 	image: image = 'images/pointed_maps_images/15is.jpeg'
836.3606 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
836.3606 	EXP 	slider: markerPos = None
836.3606 	EXP 	slider: markerPos = None
836.3606 	EXP 	trial_counter_text: height = 0.025
836.3606 	EXP 	trial_counter_text: height = 0.025
836.3606 	EXP 	trial_counter_text: height = 0.025
836.3606 	EXP 	trial_counter_text: text = 'Trial 57 of 80'
836.3606 	EXP 	sentence_text: autoDraw = True
836.3606 	EXP 	image: autoDraw = True
836.3606 	EXP 	question_text: autoDraw = True
836.3606 	EXP 	slider: autoDraw = True
836.3606 	EXP 	trial_counter_text: autoDraw = True
836.3606 	EXP 	spacebar_text: autoDraw = True
836.3606 	EXP 	slider: markerPos = 1.7208333333333332
836.3717 	EXP 	slider: markerPos = 1.7208333333333332
836.3831 	EXP 	slider: markerPos = 1.7208333333333332
836.3952 	EXP 	slider: markerPos = 1.7208333333333332
836.4123 	EXP 	slider: markerPos = 1.7208333333333332
836.4288 	EXP 	slider: markerPos = 1.7208333333333332
836.4370 	DATA 	Mouse:  Left button up, pos=(874,139)
836.4454 	EXP 	slider: markerPos = 1.7208333333333332
836.4625 	EXP 	slider: markerPos = 1.7208333333333332
836.5173 	DATA 	Keypress: space
836.5307 	EXP 	New trial (rep=0, index=57): {'item_no': 73, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '13in', 'file_path': 'images/pointed_maps_images/13in.jpeg'}
836.5448 	DATA 	Mouse: Left button down, pos=(846,139)
836.5542 	EXP 	sentence_text: autoDraw = False
836.5542 	EXP 	image: autoDraw = False
836.5542 	EXP 	question_text: autoDraw = False
836.5542 	EXP 	slider: autoDraw = False
836.5542 	EXP 	trial_counter_text: autoDraw = False
836.5542 	EXP 	spacebar_text: autoDraw = False
836.5542 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
836.5542 	EXP 	image: image = 'images/pointed_maps_images/13in.jpeg'
836.5542 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
836.5542 	EXP 	slider: markerPos = None
836.5542 	EXP 	slider: markerPos = None
836.5542 	EXP 	trial_counter_text: height = 0.025
836.5542 	EXP 	trial_counter_text: height = 0.025
836.5542 	EXP 	trial_counter_text: height = 0.025
836.5542 	EXP 	trial_counter_text: text = 'Trial 58 of 80'
836.5542 	EXP 	sentence_text: autoDraw = True
836.5542 	EXP 	image: autoDraw = True
836.5542 	EXP 	question_text: autoDraw = True
836.5542 	EXP 	slider: autoDraw = True
836.5542 	EXP 	trial_counter_text: autoDraw = True
836.5542 	EXP 	spacebar_text: autoDraw = True
836.5542 	EXP 	slider: markerPos = 1.6625
836.5643 	EXP 	slider: markerPos = 1.6625
836.5785 	EXP 	slider: markerPos = 1.6625
836.5955 	EXP 	slider: markerPos = 1.6625
836.6121 	EXP 	slider: markerPos = 1.6625
836.6147 	DATA 	Mouse:  Left button up, pos=(846,139)
836.6289 	EXP 	slider: markerPos = 1.6625
836.6972 	EXP 	New trial (rep=0, index=58): {'item_no': 36, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '16cs', 'file_path': 'images/pointed_maps_images/16cs.jpeg'}
836.7125 	DATA 	Mouse: Left button down, pos=(846,139)
836.7221 	EXP 	sentence_text: autoDraw = False
836.7221 	EXP 	image: autoDraw = False
836.7221 	EXP 	question_text: autoDraw = False
836.7221 	EXP 	slider: autoDraw = False
836.7221 	EXP 	trial_counter_text: autoDraw = False
836.7221 	EXP 	spacebar_text: autoDraw = False
836.7221 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
836.7221 	EXP 	image: image = 'images/pointed_maps_images/16cs.jpeg'
836.7221 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
836.7221 	EXP 	slider: markerPos = None
836.7221 	EXP 	slider: markerPos = None
836.7221 	EXP 	trial_counter_text: height = 0.025
836.7221 	EXP 	trial_counter_text: height = 0.025
836.7221 	EXP 	trial_counter_text: height = 0.025
836.7221 	EXP 	trial_counter_text: text = 'Trial 59 of 80'
836.7221 	EXP 	sentence_text: autoDraw = True
836.7221 	EXP 	image: autoDraw = True
836.7221 	EXP 	question_text: autoDraw = True
836.7221 	EXP 	slider: autoDraw = True
836.7221 	EXP 	trial_counter_text: autoDraw = True
836.7221 	EXP 	spacebar_text: autoDraw = True
836.7221 	EXP 	slider: markerPos = 1.6625
836.7333 	EXP 	slider: markerPos = 1.6625
836.7447 	EXP 	slider: markerPos = 1.6625
836.7619 	EXP 	slider: markerPos = 1.6625
836.7694 	DATA 	Mouse:  Left button up, pos=(846,139)
836.7786 	EXP 	slider: markerPos = 1.6625
836.7956 	EXP 	slider: markerPos = 1.6625
836.8634 	EXP 	New trial (rep=0, index=59): {'item_no': 67, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '7cn', 'file_path': 'images/pointed_maps_images/7cn.jpeg'}
836.8775 	DATA 	Mouse: Left button down, pos=(845,139)
836.8866 	EXP 	sentence_text: autoDraw = False
836.8866 	EXP 	image: autoDraw = False
836.8866 	EXP 	question_text: autoDraw = False
836.8866 	EXP 	slider: autoDraw = False
836.8866 	EXP 	trial_counter_text: autoDraw = False
836.8866 	EXP 	spacebar_text: autoDraw = False
836.8866 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
836.8866 	EXP 	image: image = 'images/pointed_maps_images/7cn.jpeg'
836.8866 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
836.8866 	EXP 	slider: markerPos = None
836.8866 	EXP 	slider: markerPos = None
836.8866 	EXP 	trial_counter_text: height = 0.025
836.8866 	EXP 	trial_counter_text: height = 0.025
836.8866 	EXP 	trial_counter_text: height = 0.025
836.8866 	EXP 	trial_counter_text: text = 'Trial 60 of 80'
836.8866 	EXP 	sentence_text: autoDraw = True
836.8866 	EXP 	image: autoDraw = True
836.8866 	EXP 	question_text: autoDraw = True
836.8866 	EXP 	slider: autoDraw = True
836.8866 	EXP 	trial_counter_text: autoDraw = True
836.8866 	EXP 	spacebar_text: autoDraw = True
836.8866 	EXP 	slider: markerPos = 1.6604166666666667
836.8971 	EXP 	slider: markerPos = 1.6604166666666667
836.9117 	EXP 	slider: markerPos = 1.6604166666666667
836.9284 	EXP 	slider: markerPos = 1.6604166666666667
836.9350 	DATA 	Mouse:  Left button up, pos=(845,139)
836.9455 	EXP 	slider: markerPos = 1.6604166666666667
836.9620 	EXP 	slider: markerPos = 1.6604166666666667
837.0147 	DATA 	Mouse: Left button down, pos=(845,139)
837.0285 	EXP 	slider: markerPos = 1.6604166666666667
837.0303 	EXP 	New trial (rep=0, index=60): {'item_no': 33, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '13cn', 'file_path': 'images/pointed_maps_images/13cn.jpeg'}
837.0483 	DATA 	Keypress: space
837.0606 	EXP 	sentence_text: autoDraw = False
837.0606 	EXP 	image: autoDraw = False
837.0606 	EXP 	question_text: autoDraw = False
837.0606 	EXP 	slider: autoDraw = False
837.0606 	EXP 	trial_counter_text: autoDraw = False
837.0606 	EXP 	spacebar_text: autoDraw = False
837.0606 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
837.0606 	EXP 	image: image = 'images/pointed_maps_images/13cn.jpeg'
837.0606 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
837.0606 	EXP 	slider: markerPos = None
837.0606 	EXP 	slider: markerPos = None
837.0606 	EXP 	trial_counter_text: height = 0.025
837.0606 	EXP 	trial_counter_text: height = 0.025
837.0606 	EXP 	trial_counter_text: height = 0.025
837.0606 	EXP 	trial_counter_text: text = 'Trial 61 of 80'
837.0606 	EXP 	sentence_text: autoDraw = True
837.0606 	EXP 	image: autoDraw = True
837.0606 	EXP 	question_text: autoDraw = True
837.0606 	EXP 	slider: autoDraw = True
837.0606 	EXP 	trial_counter_text: autoDraw = True
837.0606 	EXP 	spacebar_text: autoDraw = True
837.0606 	EXP 	slider: markerPos = 1.6604166666666667
837.0715 	EXP 	slider: markerPos = 1.6604166666666667
837.0831 	EXP 	slider: markerPos = 1.6604166666666667
837.0949 	EXP 	slider: markerPos = 1.6604166666666667
837.1015 	DATA 	Mouse:  Left button up, pos=(845,139)
837.1123 	EXP 	slider: markerPos = 1.6604166666666667
837.1291 	EXP 	slider: markerPos = 1.6604166666666667
837.1822 	DATA 	Mouse: Left button down, pos=(845,139)
837.1953 	EXP 	slider: markerPos = 1.6604166666666667
837.1971 	EXP 	New trial (rep=0, index=61): {'item_no': 34, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '14is', 'file_path': 'images/pointed_maps_images/14is.jpeg'}
837.2140 	DATA 	Keypress: space
837.2236 	EXP 	sentence_text: autoDraw = False
837.2236 	EXP 	image: autoDraw = False
837.2236 	EXP 	question_text: autoDraw = False
837.2236 	EXP 	slider: autoDraw = False
837.2236 	EXP 	trial_counter_text: autoDraw = False
837.2236 	EXP 	spacebar_text: autoDraw = False
837.2236 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
837.2236 	EXP 	image: image = 'images/pointed_maps_images/14is.jpeg'
837.2236 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
837.2236 	EXP 	slider: markerPos = None
837.2236 	EXP 	slider: markerPos = None
837.2236 	EXP 	trial_counter_text: height = 0.025
837.2236 	EXP 	trial_counter_text: height = 0.025
837.2236 	EXP 	trial_counter_text: height = 0.025
837.2236 	EXP 	trial_counter_text: text = 'Trial 62 of 80'
837.2236 	EXP 	sentence_text: autoDraw = True
837.2236 	EXP 	image: autoDraw = True
837.2236 	EXP 	question_text: autoDraw = True
837.2236 	EXP 	slider: autoDraw = True
837.2236 	EXP 	trial_counter_text: autoDraw = True
837.2236 	EXP 	spacebar_text: autoDraw = True
837.2236 	EXP 	slider: markerPos = 1.6604166666666667
837.2339 	EXP 	slider: markerPos = 1.6604166666666667
837.2449 	EXP 	slider: markerPos = 1.6604166666666667
837.2624 	EXP 	slider: markerPos = 1.6604166666666667
837.2648 	DATA 	Mouse:  Left button up, pos=(845,139)
837.2789 	EXP 	slider: markerPos = 1.6604166666666667
837.3647 	EXP 	New trial (rep=0, index=62): {'item_no': 44, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '4cn', 'file_path': 'images/pointed_maps_images/4cn.jpeg'}
837.3853 	DATA 	Keypress: space
837.3860 	DATA 	Mouse: Left button down, pos=(845,139)
837.3977 	EXP 	sentence_text: autoDraw = False
837.3977 	EXP 	image: autoDraw = False
837.3977 	EXP 	question_text: autoDraw = False
837.3977 	EXP 	slider: autoDraw = False
837.3977 	EXP 	trial_counter_text: autoDraw = False
837.3977 	EXP 	spacebar_text: autoDraw = False
837.3977 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
837.3977 	EXP 	image: image = 'images/pointed_maps_images/4cn.jpeg'
837.3977 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
837.3977 	EXP 	slider: markerPos = None
837.3977 	EXP 	slider: markerPos = None
837.3977 	EXP 	trial_counter_text: height = 0.025
837.3977 	EXP 	trial_counter_text: height = 0.025
837.3977 	EXP 	trial_counter_text: height = 0.025
837.3977 	EXP 	trial_counter_text: text = 'Trial 63 of 80'
837.3977 	EXP 	sentence_text: autoDraw = True
837.3977 	EXP 	image: autoDraw = True
837.3977 	EXP 	question_text: autoDraw = True
837.3977 	EXP 	slider: autoDraw = True
837.3977 	EXP 	trial_counter_text: autoDraw = True
837.3977 	EXP 	spacebar_text: autoDraw = True
837.3977 	EXP 	slider: markerPos = 1.6604166666666667
837.4121 	EXP 	slider: markerPos = 1.6604166666666667
837.4289 	EXP 	slider: markerPos = 1.6604166666666667
837.4361 	DATA 	Mouse:  Left button up, pos=(845,139)
837.4457 	EXP 	slider: markerPos = 1.6604166666666667
837.4626 	EXP 	slider: markerPos = 1.6604166666666667
837.5140 	EXP 	New trial (rep=0, index=63): {'item_no': 29, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '9cn', 'file_path': 'images/pointed_maps_images/9cn.jpeg'}
837.5321 	DATA 	Keypress: space
837.5327 	DATA 	Mouse: Left button down, pos=(845,139)
837.5440 	EXP 	sentence_text: autoDraw = False
837.5440 	EXP 	image: autoDraw = False
837.5440 	EXP 	question_text: autoDraw = False
837.5440 	EXP 	slider: autoDraw = False
837.5440 	EXP 	trial_counter_text: autoDraw = False
837.5440 	EXP 	spacebar_text: autoDraw = False
837.5440 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
837.5440 	EXP 	image: image = 'images/pointed_maps_images/9cn.jpeg'
837.5440 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
837.5440 	EXP 	slider: markerPos = None
837.5440 	EXP 	slider: markerPos = None
837.5440 	EXP 	trial_counter_text: height = 0.025
837.5440 	EXP 	trial_counter_text: height = 0.025
837.5440 	EXP 	trial_counter_text: height = 0.025
837.5440 	EXP 	trial_counter_text: text = 'Trial 64 of 80'
837.5440 	EXP 	sentence_text: autoDraw = True
837.5440 	EXP 	image: autoDraw = True
837.5440 	EXP 	question_text: autoDraw = True
837.5440 	EXP 	slider: autoDraw = True
837.5440 	EXP 	trial_counter_text: autoDraw = True
837.5440 	EXP 	spacebar_text: autoDraw = True
837.5440 	EXP 	slider: markerPos = 1.6604166666666667
837.5548 	EXP 	slider: markerPos = 1.6604166666666667
837.5653 	EXP 	slider: markerPos = 1.6604166666666667
837.5785 	EXP 	slider: markerPos = 1.6604166666666667
837.5955 	EXP 	slider: markerPos = 1.6604166666666667
837.6121 	EXP 	slider: markerPos = 1.6604166666666667
837.6143 	DATA 	Mouse:  Left button up, pos=(845,139)
837.6289 	EXP 	slider: markerPos = 1.6604166666666667
837.6804 	EXP 	New trial (rep=0, index=64): {'item_no': 47, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '7cs', 'file_path': 'images/pointed_maps_images/7cs.jpeg'}
837.6983 	DATA 	Keypress: space
837.6990 	DATA 	Mouse: Left button down, pos=(845,139)
837.7103 	EXP 	sentence_text: autoDraw = False
837.7103 	EXP 	image: autoDraw = False
837.7103 	EXP 	question_text: autoDraw = False
837.7103 	EXP 	slider: autoDraw = False
837.7103 	EXP 	trial_counter_text: autoDraw = False
837.7103 	EXP 	spacebar_text: autoDraw = False
837.7103 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
837.7103 	EXP 	image: image = 'images/pointed_maps_images/7cs.jpeg'
837.7103 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
837.7103 	EXP 	slider: markerPos = None
837.7103 	EXP 	slider: markerPos = None
837.7103 	EXP 	trial_counter_text: height = 0.025
837.7103 	EXP 	trial_counter_text: height = 0.025
837.7103 	EXP 	trial_counter_text: height = 0.025
837.7103 	EXP 	trial_counter_text: text = 'Trial 65 of 80'
837.7103 	EXP 	sentence_text: autoDraw = True
837.7103 	EXP 	image: autoDraw = True
837.7103 	EXP 	question_text: autoDraw = True
837.7103 	EXP 	slider: autoDraw = True
837.7103 	EXP 	trial_counter_text: autoDraw = True
837.7103 	EXP 	spacebar_text: autoDraw = True
837.7103 	EXP 	slider: markerPos = 1.6604166666666667
837.7203 	EXP 	slider: markerPos = 1.6604166666666667
837.7312 	EXP 	slider: markerPos = 1.6604166666666667
837.7455 	EXP 	slider: markerPos = 1.6604166666666667
837.7621 	EXP 	slider: markerPos = 1.6604166666666667
837.7787 	EXP 	slider: markerPos = 1.6604166666666667
837.7956 	EXP 	slider: markerPos = 1.6604166666666667
837.7983 	DATA 	Mouse:  Left button up, pos=(845,139)
837.8126 	EXP 	slider: markerPos = 1.6604166666666667
837.8471 	EXP 	New trial (rep=0, index=65): {'item_no': 17, 'sentence': 'This map shows the levels of a certain type of pollution in this country:', 'question': 'How severe do you think the environmental pollution in this pointed region is?', 'correct_option': 'NA', 'granularity': 0, 'file_name': '17cs', 'file_path': 'images/pointed_maps_images/17cs.jpeg'}
837.8654 	DATA 	Keypress: space
837.8661 	DATA 	Mouse: Left button down, pos=(845,139)
837.8776 	EXP 	sentence_text: autoDraw = False
837.8776 	EXP 	image: autoDraw = False
837.8776 	EXP 	question_text: autoDraw = False
837.8776 	EXP 	slider: autoDraw = False
837.8776 	EXP 	trial_counter_text: autoDraw = False
837.8776 	EXP 	spacebar_text: autoDraw = False
837.8776 	EXP 	sentence_text: text = 'This map shows the levels of a certain type of pollution in this country:'
837.8776 	EXP 	image: image = 'images/pointed_maps_images/17cs.jpeg'
837.8776 	EXP 	question_text: text = 'How severe do you think the environmental pollution in this pointed region is?'
837.8776 	EXP 	slider: markerPos = None
837.8776 	EXP 	slider: markerPos = None
837.8776 	EXP 	trial_counter_text: height = 0.025
837.8776 	EXP 	trial_counter_text: height = 0.025
837.8776 	EXP 	trial_counter_text: height = 0.025
837.8776 	EXP 	trial_counter_text: text = 'Trial 66 of 80'
