consent_item,slide_text,instruction,triangle_pos,arrow_posy,arrow_posx,item_no,sentence,question,correct_option,granularity,file_name,file_path,info_sheet_loop.thisRepN,info_sheet_loop.thisTrialN,info_sheet_loop.thisN,info_sheet_loop.thisIndex,consent_loop.thisRepN,consent_loop.thisTrialN,consent_loop.thisN,consent_loop.thisIndex,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,study_title.started,consent_key.keys,consent_key.rt,ageResp.started,age.started,gender.started,genderResp1.started,genderResp2.started,continue_box_2.started,continue_text_2.started,mouse_3.started,ageResp.text,genderResp1.response,genderResp1.rt,genderResp2.text,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,edu_slider.response,q1_slider.response,q2_slider.response,q3_slider.response,q4_slider.response,q5_slider.response,slide_number.started,instruction_text.started,spacebar_3.started,instruction_image.started,EXsentence1.started,question_text_2.started,slider_image.started,triangle.started,arrow.started,next_slide_key.started,next_slide_key.keys,next_slide_key.rt,sentence_text.started,image.started,question_text.started,slider.started,spacebar_text.started,spacebar_continue.started,slider.response,slider.rt,spacebar_continue.keys,spacebar_continue.rt,section_text.started,ad_question_text1.started,scales_images.started,add_question_text2.started,next_slide_text.started,spacebar_continue_7.started,scale_slider.response,spacebar_continue_7.keys,spacebar_continue_7.rt,spacebar_continue_3.keys,spacebar_continue_3.rt,textbox.started,continue_box.started,continue_text.started,comment_instructions.started,textbox.text,total_duration,participant,session,study_id,date,expName,psychopyVersion,frameRate,
,,,,,,80,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20is,images/pointed_maps_images/20is.jpeg,,,,,,,,,,,,,0,30,30,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.06129188800696,88.06129188800696,88.06129188800696,88.06129188800696,88.06129188800696,88.1544503980549,1.6479166666666667,0.07644650794100016,space,0.020709370961412787,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,35,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15in,images/pointed_maps_images/15in.jpeg,,,,,,,,,,,,,0,31,31,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.20968836697284,88.20968836697284,88.20968836697284,88.20968836697284,88.20968836697284,88.3049829499796,1.6479166666666667,0.07700324396137148,space,0.04798079910688102,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,71,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11cn,images/pointed_maps_images/11cn.jpeg,,,,,,,,,,,,,0,32,32,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.38329030305613,88.38329030305613,88.38329030305613,88.38329030305613,88.38329030305613,88.45450903405435,1.6479166666666667,0.058278394979424775,space,0.05547074996866286,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,20,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,20in,images/pointed_maps_images/20in.jpeg,,,,,,,,,,,,,0,33,33,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.54397528502159,88.54397528502159,88.54397528502159,88.54397528502159,88.54397528502159,88.63801036204677,1.6479166666666667,0.07584475702606142,space,0.037476105033420026,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,68,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8is,images/pointed_maps_images/8is.jpeg,,,,,,,,,,,,,0,34,34,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.71037447697017,88.71037447697017,88.71037447697017,88.71037447697017,88.71037447697017,88.78821603802498,1.6479166666666667,0.058865073951892555,space,0.055653032031841576,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,30,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10is,images/pointed_maps_images/10is.jpeg,,,,,,,,,,,,,0,35,35,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.8829708340345,88.8829708340345,88.8829708340345,88.8829708340345,88.8829708340345,88.97157862607855,1.6479166666666667,0.07380921102594584,space,0.06244706595316529,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,50,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10in,images/pointed_maps_images/10in.jpeg,,,,,,,,,,,,,0,36,36,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.06676437507849,89.06676437507849,89.06676437507849,89.06676437507849,89.06676437507849,89.15461638499983,1.6479166666666667,0.07367163198068738,space,0.06272790499497205,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,62,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cs,images/pointed_maps_images/2cs.jpeg,,,,,,,,,,,,,0,37,37,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.24595205904916,89.24595205904916,89.24595205904916,89.24595205904916,89.24595205904916,89.30457668402232,1.6479166666666667,0.04223190597258508,space,0.07703957497142255,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,31,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,11in,images/pointed_maps_images/11in.jpeg,,,,,,,,,,,,,0,38,38,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.41335303604137,89.41335303604137,89.41335303604137,89.41335303604137,89.41335303604137,89.47149438597262,1.6479166666666667,0.04165423905942589,space,0.09076771896798164,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,54,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14in,images/pointed_maps_images/14in.jpeg,,,,,,,,,,,,,0,39,39,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.5994070089655,89.5994070089655,89.5994070089655,89.5994070089655,89.5994070089655,89.75477860099636,1.6479166666666667,0.2909026190172881,space,0.15290826302953064,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,14,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cn,images/pointed_maps_images/14cn.jpeg,,,,,,,,,,,,,0,40,40,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.9536644150503,89.9536644150503,89.9536644150503,89.9536644150503,89.9536644150503,90.08794809598476,1.6479166666666667,0.2531911600381136,space,0.17664828500710428,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,67,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7cn,images/pointed_maps_images/7cn.jpeg,,,,,,,,,,,,,0,41,41,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.30578955402598,90.30578955402598,90.30578955402598,90.30578955402598,90.30578955402598,90.38799049798399,1.6479166666666667,0.07123871392104775,space,0.06551850994583219,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,27,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7in,images/pointed_maps_images/7in.jpeg,,,,,,,,,,,,,0,42,42,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.48372448200826,90.48372448200826,90.48372448200826,90.48372448200826,90.48372448200826,90.55473604798317,1.6479166666666667,0.05748072394635528,space,0.07024016603827477,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,7,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,7is,images/pointed_maps_images/7is.jpeg,,,,,,,,,,,,,0,43,43,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.66207419498824,90.66207419498824,90.66207419498824,90.66207419498824,90.66207419498824,90.72125152905937,1.6479166666666667,0.0412836039904505,space,0.09902409708593041,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,44,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4cn,images/pointed_maps_images/4cn.jpeg,,,,,,,,,,,,,0,44,44,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.85913523100317,90.85913523100317,90.85913523100317,90.85913523100317,90.85913523100317,90.88795773102902,1.6479166666666667,0.021716102957725525,space,0.11788009200245142,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,66,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6cs,images/pointed_maps_images/6cs.jpeg,,,,,,,,,,,,,0,45,45,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.05023540207185,91.05023540207185,91.05023540207185,91.05023540207185,91.05023540207185,91.22173379105516,1.6479166666666667,0.3037269429769367,space,0.13226827094331384,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,23,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3in,images/pointed_maps_images/3in.jpeg,,,,,,,,,,,,,0,46,46,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.38998057506979,91.38998057506979,91.38998057506979,91.38998057506979,91.38998057506979,91.55461452400777,1.6479166666666667,0.3181792290415615,space,0.15704690595157444,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,41,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1is,images/pointed_maps_images/1is.jpeg,,,,,,,,,,,,,0,47,47,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.75622383598238,91.75622383598238,91.75622383598238,91.75622383598238,91.75622383598238,91.90488912106957,1.6479166666666667,0.2858284970279783,space,0.1814189120195806,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,34,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14is,images/pointed_maps_images/14is.jpeg,,,,,,,,,,,,,0,48,48,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.11713877297007,92.11713877297007,92.11713877297007,92.11713877297007,92.11713877297007,92.22176397300791,1.6479166666666667,0.09057332994416356,space,0.031711985007859766,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,49,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,9is,images/pointed_maps_images/9is.jpeg,,,,,,,,,,,,,0,49,49,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.28635362407658,92.28635362407658,92.28635362407658,92.28635362407658,92.28635362407658,92.37177384400275,1.6479166666666667,0.07292298402171582,space,0.06385242706164718,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,13,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13cs,images/pointed_maps_images/13cs.jpeg,,,,,,,,,,,,,0,50,50,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.46952586702537,92.46952586702537,92.46952586702537,92.46952586702537,92.46952586702537,92.50395750603639,1.6479166666666667,0.1939498509746045,space,0.1342004220932722,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,70,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cs,images/pointed_maps_images/10cs.jpeg,,,,,,,,,,,,,0,51,51,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.67794271802995,92.67794271802995,92.67794271802995,92.67794271802995,92.67794271802995,92.85449416807387,1.6479166666666667,0.310318395961076,space,0.1202429310651496,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,64,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4is,images/pointed_maps_images/4is.jpeg,,,,,,,,,,,,,0,52,52,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.01495528104715,93.01495528104715,93.01495528104715,93.01495528104715,93.01495528104715,93.18769642501138,1.6479166666666667,0.30501078302040696,space,0.13450861908495426,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,74,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,14cs,images/pointed_maps_images/14cs.jpeg,,,,,,,,,,,,,0,53,53,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.35951316903811,93.35951316903811,93.35951316903811,93.35951316903811,93.35951316903811,93.5045263649663,1.6479166666666667,0.12563227699138224,space,0.006759962998330593,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,4,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,4in,images/pointed_maps_images/4in.jpeg,,,,,,,,,,,,,0,54,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.54655492899474,93.54655492899474,93.54655492899474,93.54655492899474,93.54655492899474,93.67170381103642,1.6479166666666667,0.1082062249770388,space,0.006199855008162558,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,77,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17in,images/pointed_maps_images/17in.jpeg,,,,,,,,,,,,,0,55,55,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.72131211403757,93.72131211403757,93.72131211403757,93.72131211403757,93.72131211403757,93.80445159797091,1.6479166666666667,0.07093797402922064,space,0.039987043011933565,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,32,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12cs,images/pointed_maps_images/12cs.jpeg,,,,,,,,,,,,,0,56,56,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.8861106550321,93.8861106550321,93.8861106550321,93.8861106550321,93.8861106550321,93.98791800602339,1.6479166666666667,0.09022651007398963,space,0.026791081996634603,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,38,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18is,images/pointed_maps_images/18is.jpeg,,,,,,,,,,,,,0,57,57,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0489098810358,94.0489098810358,94.0489098810358,94.0489098810358,94.0489098810358,94.13788641407155,1.6479166666666667,0.07618398708291352,space,0.046563535113818944,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,75,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,15cn,images/pointed_maps_images/15cn.jpeg,,,,,,,,,,,,,0,58,58,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.21668266202323,94.21668266202323,94.21668266202323,94.21668266202323,94.21668266202323,94.30484688200522,1.6479166666666667,0.07519269501790404,space,0.030649256077595055,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,43,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3cs,images/pointed_maps_images/3cs.jpeg,,,,,,,,,,,,,0,59,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3668620120734,94.3668620120734,94.3668620120734,94.3668620120734,94.3668620120734,94.45396180299576,1.6479166666666667,0.07486004894599319,space,0.07657405606005341,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,48,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cn,images/pointed_maps_images/8cn.jpeg,,,,,,,,,,,,,0,60,60,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.56541585596278,94.56541585596278,94.56541585596278,94.56541585596278,94.56541585596278,94.58777045400348,1.6479166666666667,0.01890852500218898,space,0.13236063602380455,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,57,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17is,images/pointed_maps_images/17is.jpeg,,,,,,,,,,,,,0,61,61,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.748792145052,94.748792145052,94.748792145052,94.748792145052,94.748792145052,94.93779716000427,1.6479166666666667,0.34101320803165436,space,0.14387006999459118,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,53,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,13is,images/pointed_maps_images/13is.jpeg,,,,,,,,,,,,,0,62,62,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.11389202007558,95.11389202007558,95.11389202007558,95.11389202007558,95.11389202007558,95.25487040402368,1.6479166666666667,0.12384019396267831,space,0.009149533929303288,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,8,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8in,images/pointed_maps_images/8in.jpeg,,,,,,,,,,,,,0,63,63,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.29896442301106,95.29896442301106,95.29896442301106,95.29896442301106,95.29896442301106,95.42172573599964,1.6479166666666667,0.10770029900595546,space,0.018899635993875563,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,12,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,12in,images/pointed_maps_images/12in.jpeg,,,,,,,,,,,,,0,64,64,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.48319477704354,95.48319477704354,95.48319477704354,95.48319477704354,95.48319477704354,95.60483682097401,1.6479166666666667,0.10546313296072185,space,0.028048680047504604,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,46,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,6in,images/pointed_maps_images/6in.jpeg,,,,,,,,,,,,,0,65,65,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.66803116805386,95.66803116805386,95.66803116805386,95.66803116805386,95.66803116805386,95.75498841598164,1.6479166666666667,0.07469740498345345,space,0.048906452022492886,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,59,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cs,images/pointed_maps_images/19cs.jpeg,,,,,,,,,,,,,0,66,66,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.83769029704854,95.83769029704854,95.83769029704854,95.83769029704854,95.83769029704854,95.9380255000433,1.6479166666666667,0.08901842997875065,space,0.05223757098428905,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,28,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,8cs,images/pointed_maps_images/8cs.jpeg,,,,,,,,,,,,,0,67,67,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.02873586805072,96.02873586805072,96.02873586805072,96.02873586805072,96.02873586805072,96.10482782498002,1.6479166666666667,0.05861404200550169,space,0.06813616398721933,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,25,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,5cn,images/pointed_maps_images/5cn.jpeg,,,,,,,,,,,,,0,68,68,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.21197757904883,96.21197757904883,96.21197757904883,96.21197757904883,96.21197757904883,96.23827268800233,1.6479166666666667,0.01620036899112165,space,0.1019208231009543,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,1,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cs,images/pointed_maps_images/1cs.jpeg,,,,,,,,,,,,,0,69,69,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.37812610703986,96.37812610703986,96.37812610703986,96.37812610703986,96.37812610703986,96.43798369902652,1.6479166666666667,0.04253669397439808,space,0.08831019699573517,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,37,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,17cn,images/pointed_maps_images/17cn.jpeg,,,,,,,,,,,,,0,70,70,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.56210919097066,96.56210919097066,96.56210919097066,96.56210919097066,96.56210919097066,96.58772743400186,1.6479166666666667,0.15901346399914473,space,0.14213055302388966,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,18,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,18cn,images/pointed_maps_images/18cn.jpeg,,,,,,,,,,,,,0,71,71,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.76459674304351,96.76459674304351,96.76459674304351,96.76459674304351,96.76459674304351,96.93786543200258,1.6479166666666667,0.3252211019862443,space,0.18267488002311438,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,2,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,2cn,images/pointed_maps_images/2cn.jpeg,,,,,,,,,,,,,0,72,72,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.15289568004664,97.15289568004664,97.15289568004664,97.15289568004664,97.15289568004664,97.43796598503832,1.6479166666666667,0.27138966298662126,space,0.06323631794657558,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,10,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,10cn,images/pointed_maps_images/10cn.jpeg,,,,,,,,,,,,,0,73,73,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.53355068806559,97.53355068806559,97.53355068806559,97.53355068806559,97.53355068806559,97.6048875330016,1.6479166666666667,0.058501916006207466,space,0.07480491406749934,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,21,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1cn,images/pointed_maps_images/1cn.jpeg,,,,,,,,,,,,,0,74,74,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.71514693903737,97.71514693903737,97.71514693903737,97.71514693903737,97.71514693903737,97.9377544199815,1.6479166666666667,0.37519152695313096,space,0.16590865899343044,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,79,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,19cn,images/pointed_maps_images/19cn.jpeg,,,,,,,,,,,,,0,75,75,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.13248504302464,98.13248504302464,98.13248504302464,98.13248504302464,98.13248504302464,98.25407139700837,1.6479166666666667,0.10864170000422746,space,0.02722235000692308,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,76,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,16is,images/pointed_maps_images/16is.jpeg,,,,,,,,,,,,,0,76,76,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.31299295497593,98.31299295497593,98.31299295497593,98.31299295497593,98.31299295497593,98.43774194596335,1.6479166666666667,0.10967852897010744,space,0.027666684007272124,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,61,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,1in,images/pointed_maps_images/1in.jpeg,,,,,,,,,,,,,0,77,77,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.49546745803673,98.49546745803673,98.49546745803673,98.49546745803673,98.49546745803673,98.62093606602866,1.6479166666666667,0.10902126599103212,space,0.03811913903336972,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
,,,,,,3,This map shows the levels of a certain type of pollution in this country:,How severe do you think the environmental pollution in this pointed region is?,NA,0,3is,images/pointed_maps_images/3is.jpeg,,,,,,,,,,,,,0,78,78,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69406024401542,98.69406024401542,98.69406024401542,98.69406024401542,98.69406024401542,98.78783028002363,1.6479166666666667,0.07642502000089735,space,0.051384789985604584,,,,,,,,,,,,,,,,,,,,,2023-03-22_22h04.04.242,BZ,2022.2.4,None,
