info_sheet_loop.thisIndex,expName,file_name,textbox.text,genderResp2.text,__participant,spacebar_continue.rt,spacebar_continue_3.keys,sentence,q5_slider.response,mouse_3.x,spacebar_continue.keys,genderResp1.response,info_sheet_loop.thisRepN,next_slide_key.keys,arrow_posx,consent_loop.thisTrialN,mouse_3.leftButton,OS,q4_slider.response,instruction,spacebar_continue_7.keys,trials.thisN,spacebar_continue_7.rt,slide_text,mouse_3.midButton,frameRate,arrow_posy,scale_slider.response,trials.ran,consent_loop.thisRepN,edu_slider.response,next_slide_key.rt,consent_item,psychopyVersion,consent_loop.ran,participant,info_sheet_loop.thisN,instructions_loop.ran,spacebar_continue_3.rt,consent_key.rt,q2_slider.response,info_sheet_loop.thisTrialN,item_no,mouse_3.clicked_name,q1_slider.response,trials.thisIndex,consent_key.keys,info_sheet_loop.ran,q3_slider.response,mouse_3.y,date,mouse_3.rightButton,instructions_loop.thisN,__datetime,trials.thisRepN,slider.response,instructions_loop.thisIndex,correct_option,consent_loop.thisIndex,triangle_pos,__session,granularity,genderResp1.rt,instructions_loop.thisTrialN,slider.rt,question,file_path,ageResp.text,total_duration,__experimentName,consent_loop.thisN,trials.thisTrialN,instructions_loop.thisRepN
﻿,BZ,12cs,,,PARTICIPANT,0.6547000000476828,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,46,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,32,,,31,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8199994761334692,,NA,,,SESSION,0,,,1.8806999999284244,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/12cs.jpeg,,,3rd_year_experiment,,46,
﻿,BZ,9cn,,,PARTICIPANT,3.156799999952341,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,47,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,29,,,28,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.360488871572496,,NA,,,SESSION,0,,,10.504200000047717,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/9cn.jpeg,,,3rd_year_experiment,,47,
﻿,BZ,16is,,,PARTICIPANT,0.3704000000954011,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,48,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,76,,,75,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.3349607654694626,,NA,,,SESSION,0,,,2.8067000000477265,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/16is.jpeg,,,3rd_year_experiment,,48,
﻿,BZ,13in,,,PARTICIPANT,0.23510000002386278,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,49,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,73,,,72,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.3271910264183089,,NA,,,SESSION,0,,,1.5343999999762445,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13in.jpeg,,,3rd_year_experiment,,49,
﻿,BZ,1in,,,PARTICIPANT,0.82650000000001,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,50,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,61,,,60,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.1906698186069926,,NA,,,SESSION,0,,,3.3193000000715074,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1in.jpeg,,,3rd_year_experiment,,50,
﻿,BZ,14in,,,PARTICIPANT,0.21209999990469441,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,51,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,54,,,53,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.6890278380492698,,NA,,,SESSION,0,,,1.9209999999999354,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14in.jpeg,,,3rd_year_experiment,,51,
﻿,BZ,4cs,,,PARTICIPANT,0.1209999999999809,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,52,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,24,,,23,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.808900194415407,,NA,,,SESSION,0,,,3.5078000000714837,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4cs.jpeg,,,3rd_year_experiment,,52,
﻿,BZ,9is,,,PARTICIPANT,2.4200999999046644,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,53,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,49,,,48,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.7134462862817728,,NA,,,SESSION,0,,,5.864699999928462,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/9is.jpeg,,,3rd_year_experiment,,53,
﻿,BZ,3cs,,,PARTICIPANT,0.1556000000239237,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,54,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,43,,,42,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8055703672208394,,NA,,,SESSION,0,,,2.3315000000000055,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/3cs.jpeg,,,3rd_year_experiment,,54,
﻿,BZ,15cs,,,PARTICIPANT,0.14999999999997726,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,55,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,55,,,54,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.092996096808895,,NA,,,SESSION,0,,,3.5432999999522963,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15cs.jpeg,,,3rd_year_experiment,,55,
﻿,BZ,20is,,,PARTICIPANT,1.2665000000000646,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,56,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,80,,,79,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.1329535252203025,,NA,,,SESSION,0,,,4.024000000000001,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/20is.jpeg,,,3rd_year_experiment,,56,
﻿,BZ,2cn,,,PARTICIPANT,0.06700000000000728,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,57,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,2,,,1,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.177350652092552,,NA,,,SESSION,0,,,1.6259000000953847,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2cn.jpeg,,,3rd_year_experiment,,57,
﻿,BZ,14cn,,,PARTICIPANT,0.060500000000047294,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,58,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,14,,,13,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.6701591018077124,,NA,,,SESSION,0,,,2.110500000000002,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/14cn.jpeg,,,3rd_year_experiment,,58,
﻿,BZ,10cn,,,PARTICIPANT,0.06289999997613904,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,59,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,10,,,9,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.177350652092552,,NA,,,SESSION,0,,,3.3115000000000236,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10cn.jpeg,,,3rd_year_experiment,,59,
﻿,BZ,3cn,,,PARTICIPANT,0.9568999999761445,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,60,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,63,,,62,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.0830066863571068,,NA,,,SESSION,0,,,4.752800000071488,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/3cn.jpeg,,,3rd_year_experiment,,60,
﻿,BZ,10in,,,PARTICIPANT,0.03630000007160561,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,61,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,50,,,49,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8721663420568728,,NA,,,SESSION,0,,,1.7063999999761563,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10in.jpeg,,,3rd_year_experiment,,61,
﻿,BZ,11cn,,,PARTICIPANT,0.13460000002385186,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,62,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,71,,,70,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8899249936364113,,NA,,,SESSION,0,,,1.3717999999523727,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/11cn.jpeg,,,3rd_year_experiment,,62,
﻿,BZ,17is,,,PARTICIPANT,0.41650000000004184,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,63,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,57,,,56,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.0907762120125164,,NA,,,SESSION,0,,,2.1747999999522563,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/17is.jpeg,,,3rd_year_experiment,,63,
﻿,BZ,19is,,,PARTICIPANT,0.24210000002381094,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,64,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,19,,,18,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.0164110671806474,,NA,,,SESSION,0,,,3.0613999999761745,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/19is.jpeg,,,3rd_year_experiment,,64,
﻿,BZ,2is,,,PARTICIPANT,0.4600000000000364,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,65,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,22,,,21,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8666164878020974,,NA,,,SESSION,0,,,3.9296000000239246,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2is.jpeg,,,3rd_year_experiment,,65,
﻿,BZ,5in,,,PARTICIPANT,0.04989999997610539,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,66,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,65,,,64,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.7900316004376793,,NA,,,SESSION,0,,,1.8656000000238464,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/5in.jpeg,,,3rd_year_experiment,,66,
﻿,BZ,7cn,,,PARTICIPANT,0.0004999999999881766,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,67,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,67,,,66,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.0474889564065415,,NA,,,SESSION,0,,,1.7181999999284017,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7cn.jpeg,,,3rd_year_experiment,,67,
﻿,BZ,8in,,,PARTICIPANT,0.024999999999977263,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,68,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,8,,,7,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.1096450193859886,,NA,,,SESSION,0,,,1.589100000023791,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/8in.jpeg,,,3rd_year_experiment,,68,
﻿,BZ,10is,,,PARTICIPANT,0.10419999992848261,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,69,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,30,,,29,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.903244160150852,,NA,,,SESSION,0,,,2.2926000000238673,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10is.jpeg,,,3rd_year_experiment,,69,
﻿,BZ,1is,,,PARTICIPANT,0.31860000002382094,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,70,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,41,,,40,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.9509711142176691,,NA,,,SESSION,0,,,1.6276000000239037,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1is.jpeg,,,3rd_year_experiment,,70,
﻿,BZ,17cn,,,PARTICIPANT,0.24730000007150466,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,71,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,37,,,36,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.96429028073211,,NA,,,SESSION,0,,,1.3973999999761872,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/17cn.jpeg,,,3rd_year_experiment,,71,
﻿,BZ,13is,,,PARTICIPANT,3.2287999999523436,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,72,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,53,,,52,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.3948966591248724,,NA,,,SESSION,0,,,4.868800000071587,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/13is.jpeg,,,3rd_year_experiment,,72,
﻿,BZ,7cs,,,PARTICIPANT,0.16430000007153467,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,73,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,47,,,46,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.9298824931797336,,NA,,,SESSION,0,,,2.465000000000032,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/7cs.jpeg,,,3rd_year_experiment,,73,
﻿,BZ,3is,,,PARTICIPANT,0.4012999999523572,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,74,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,3,,,2,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8521873788894676,,NA,,,SESSION,0,,,2.19080000007159,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/3is.jpeg,,,3rd_year_experiment,,74,
﻿,BZ,6is,,,PARTICIPANT,0.9291999999285281,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,75,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,26,,,25,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8011307398919123,,NA,,,SESSION,0,,,2.3521000000238246,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6is.jpeg,,,3rd_year_experiment,,75,
﻿,BZ,4is,,,PARTICIPANT,0.07500000000004547,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,76,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,64,,,63,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.842198039569594,,NA,,,SESSION,0,,,1.6721000000238746,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4is.jpeg,,,3rd_year_experiment,,76,
﻿,BZ,1cs,,,PARTICIPANT,0.2048999999761918,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,77,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,1,,,0,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8222193609298478,,NA,,,SESSION,0,,,2.1689999999999827,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/1cs.jpeg,,,3rd_year_experiment,,77,
﻿,BZ,6in,,,PARTICIPANT,0.05489999997621453,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,78,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,46,,,45,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.115194589113105,,NA,,,SESSION,0,,,1.9932000000476364,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6in.jpeg,,,3rd_year_experiment,,78,
﻿,BZ,10cs,,,PARTICIPANT,0.36150000000009186,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,79,,,,59.50609937515916,,,1,,,,,2022.2.4,,21,,,,,,,70,,,69,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,0,1.8011307398919123,,NA,,,SESSION,0,,,1.974900000095431,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/10cs.jpeg,,,3rd_year_experiment,,79,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,Win32,,,space,,1.8832000000477365,,,59.50609937515916,,2,,,,,,2022.2.4,,21,,,,,,,,,,,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,"[""space""]",,,,,,,,,,,Win32,,,,,,,,59.50609937515916,,,,,,,,2022.2.4,,21,,,[3.61720000004766],,,,,,,,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,, ,,PARTICIPANT,,,,,,,,,,,,,Win32,,,,,,,,59.50609937515916,,,,,,,,2022.2.4,,21,,,,,,,,,,,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,,,,,,,SESSION,,,,,,,,559.1315999999046,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,Win32,,,,,,,,59.50609937515916,,,,,,,,2022.2.4,,21,,,,,,,,,,,,,,,2023-04-02_22h10.58.529,,,2023-04-02_22h09.10.091,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,Win32,,,,,,,,60.01680470532965,,,,,,,,2022.2.4,,16,,,,,,,,,,,,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,0,,Win32,,,,,,,,60.01680470532965,,,,0,,,"1 of 6
I confirm that I have read the attached information sheet (Version A7.0; Date 22/02/2023) for the above study and have had the opportunity to consider the information and ask questions and had these answered satisfactorily.",2022.2.4,1,16,,,,6.59429999999702,,,,,,,y,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,0,,SESSION,,,,,,,,,3rd_year_experiment,0,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,1,,Win32,,,,,,,,60.01680470532965,,,,0,,,"2 of 6
I understand that my participation in the study is voluntary and that I am free to withdraw at any time without giving a reason and without detriment to myself. I understand that it will not be possible to remove my data from the project once it has been anonymised and forms part of the data set. 

I agree to take part on this basis.",2022.2.4,1,16,,,,2.785899999998506,,,,,,,y,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,1,,SESSION,,,,,,,,,3rd_year_experiment,1,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,2,,Win32,,,,,,,,60.01680470532965,,,,0,,,"3 of 6
I agree that any data collected may be included in anonymous form in student theses/publications/conference presentations.",2022.2.4,1,16,,,,4.578400000005956,,,,,,,y,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,2,,SESSION,,,,,,,,,3rd_year_experiment,2,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,3,,Win32,,,,,,,,60.01680470532965,,,,0,,,"4 of 6
I understand that a fully anonymised dataset will be deposited in public open data repositories.",2022.2.4,1,16,,,,3.6347000000029794,,,,,,,y,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,3,,SESSION,,,,,,,,,3rd_year_experiment,3,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,4,,Win32,,,,,,,,60.01680470532965,,,,0,,,"5 of 6
I understand that data collected during the study may be looked at by individuals from The University of Manchester or regulatory authorities, where it is relevant to my taking part in this research. I give permission for these individuals to have access to my data.",2022.2.4,1,16,,,,2.4021999999955312,,,,,,,y,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,4,,SESSION,,,,,,,,,3rd_year_experiment,4,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,5,,Win32,,,,,,,,60.01680470532965,,,,0,,,"6 of 6
I agree to take part in this study.",2022.2.4,1,16,,,,0.03820000000298762,,,,,,,y,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,5,,SESSION,,,,,,,,,3rd_year_experiment,5,,
﻿,BZ,,,,PARTICIPANT,,,,,0.01574074074074074,,4,,,,,1,Win32,,,,,,,0,60.01680470532965,,,,,,,,2022.2.4,,16,,,,,,,,continue_box_2,,,,,,-0.39537037037037037,2023-04-02_15h15.42.553,0,,2023-04-02_15h15.05.677,,,,,,,SESSION,,10.51209999999405,,,,,22,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,,,,,Win32,,,,,,,,60.01680470532965,,,,,4,,,2022.2.4,,16,,,,,,,,,,,,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,5,,,,,,,,,Win32,4,,,,,,,60.01680470532965,,,,,,,,2022.2.4,,16,,,,,4,,,,5,,,,5,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,,,,,,,SESSION,,,,,,,,,3rd_year_experiment,,,
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,10,,,Win32,,This experiment is about using information to make decisions. Each trial will look similar to this:,,,,Slide 1 of 8,,60.01680470532965,10,,,,,35.91970000000299,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,0,2023-04-02_15h15.05.677,,,0,,,10,SESSION,,,0,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.55,,,Win32,,"First, you should read the text above the image.",,,,Slide 2 of 8,,60.01680470532965,0.15,,,,,0.8343999999985101,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,1,2023-04-02_15h15.05.677,,,1,,,10,SESSION,,,1,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.24,,,Win32,,Then you should look at the image. It will show a map of a country. The colour of each region of the country reflects its pollution level. Pollution levels are displayed in standardised units.,,,,Slide 3 of 8,,60.01680470532965,-0.075,,,,,1.6543999999985033,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,2,2023-04-02_15h15.05.677,,,2,,,10,SESSION,,,2,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.24,,,Win32,,Data on different types of pollution are shown throughout the experiment. (A colour scale may be provided or not provided to you.),,,,Slide 4 of 8,,60.01680470532965,-0.075,,,,,0.38420000000297705,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,3,2023-04-02_15h15.05.677,,,3,,,10,SESSION,,,3,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.53,,,Win32,,"Then you should read the question below the image. Here, the question asks you to rate how severe the pollution levels in the pointed region is.",,,,Slide 5 of 8,,60.01680470532965,-0.28,,,,,1.8345000000000198,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,4,2023-04-02_15h15.05.677,,,4,,,10,SESSION,,,4,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.45,,,Win32,,You should move the marker to indicate your response.,,,,Slide 6 of 8,,60.01680470532965,-0.36,,,,,1.320099999994028,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,5,2023-04-02_15h15.05.677,,,5,,,0,SESSION,,,5,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,-0.45,,,Win32,,"You can change your answer as many times as you like, then you should press the spacebar to move on to the next trial.",,,,Slide 7 of 8,,60.01680470532965,-0.36,,,,,1.8085000000000093,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,6,2023-04-02_15h15.05.677,,,6,,,0.1,SESSION,,,6,,,,,,3rd_year_experiment,,,0
﻿,BZ,,,,PARTICIPANT,,,,,,,,,space,10,,,Win32,,Press the spacebar to begin the experiment.,,,,Slide 8 of 8,,60.01680470532965,10,,,,,0.3688999999985185,,2022.2.4,,16,,1,,,,,,,,,,,,,2023-04-02_15h15.42.553,,7,2023-04-02_15h15.05.677,,,7,,,-0.1,SESSION,,,7,,,,,,3rd_year_experiment,,,0
﻿,BZ,4cn,,,PARTICIPANT,5.479199999995529,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,0,,,,60.01680470532965,,,1,,,,,2022.2.4,,16,,,,,,,44,,,43,,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,0,1.8407407407407408,,NA,,,SESSION,0,,,10.882499999999993,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/4cn.jpeg,,,3rd_year_experiment,,0,
﻿,BZ,2cs,,,PARTICIPANT,1.2685999999940236,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,1,,,,60.01680470532965,,,1,,,,,2022.2.4,,16,,,,,,,62,,,61,,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,0,1.8351851851851853,,NA,,,SESSION,0,,,3.955799999996998,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/2cs.jpeg,,,3rd_year_experiment,,1,
﻿,BZ,6cs,,,PARTICIPANT,3.0211000000015247,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,2,,,,60.01680470532965,,,1,,,,,2022.2.4,,16,,,,,,,66,,,65,,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,0,1.7074074074074073,,NA,,,SESSION,0,,,5.3753999999984785,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/6cs.jpeg,,,3rd_year_experiment,,2,
﻿,BZ,15is,,,PARTICIPANT,0.39120000000298205,,This map shows the levels of a certain type of pollution in this country:,,,space,,,,,,,Win32,,,,3,,,,60.01680470532965,,,1,,,,,2022.2.4,,16,,,,,,,15,,,14,,,,,2023-04-02_15h15.42.553,,,2023-04-02_15h15.05.677,0,1.8407407407407408,,NA,,,SESSION,0,,,1.6647000000029948,How severe do you think the environmental pollution in this pointed region is?,images/pointed_maps_images/15is.jpeg,,,3rd_year_experiment,,3,
